,Unnamed: 0.1,Unnamed: 0,total_counts,area,time,D (um^2/s),alpha (1/s)
806,806.0,806.0,429.56766350245334,372036,99.0,0.003,0.0024
807,807.0,807.0,429.56776589219805,371212,100.0,0.003,0.0024
808,808.0,808.0,429.9975613403255,443016,0.0,0.0035,0.0024
809,809.0,809.0,429.5679088717655,442260,1.0,0.0035,0.0024
810,810.0,810.0,429.56803476569314,442310,2.0,0.0035,0.0024
811,811.0,811.0,429.5679448544834,442334,3.0,0.0035,0.0024
812,812.0,812.0,429.56777487507793,442329,4.0,0.0035,0.0024
813,813.0,813.0,429.5679598854781,442295,5.0,0.0035,0.0024
814,814.0,814.0,429.5678977211882,442229,6.0,0.0035,0.0024
815,815.0,815.0,429.5678644074715,442130,7.0,0.0035,0.0024
816,816.0,816.0,429.5676791130144,441999,8.0,0.0035,0.0024
817,817.0,817.0,429.56768809830714,441838,9.0,0.0035,0.0024
818,818.0,818.0,429.56775476628445,441650,10.0,0.0035,0.0024
819,819.0,819.0,429.56778017567257,441433,11.0,0.0035,0.0024
820,820.0,820.0,429.567841294211,441190,12.0,0.0035,0.0024
821,821.0,821.0,429.56788178408806,440924,13.0,0.0035,0.0024
822,822.0,822.0,429.5677834582538,440632,14.0,0.0035,0.0024
823,823.0,823.0,429.567749666537,440317,15.0,0.0035,0.0024
824,824.0,824.0,429.5677717942745,439983,16.0,0.0035,0.0024
825,825.0,825.0,429.56789822605646,439627,17.0,0.0035,0.0024
826,826.0,826.0,429.56759618469266,439249,18.0,0.0035,0.0024
827,827.0,827.0,429.5676267594457,438855,19.0,0.0035,0.0024
828,828.0,828.0,429.5676894704959,438442,20.0,0.0035,0.0024
829,829.0,829.0,429.5678320397886,438011,21.0,0.0035,0.0024
830,830.0,830.0,429.5677524773221,437564,22.0,0.0035,0.0024
831,831.0,831.0,429.5678669079881,437101,23.0,0.0035,0.0024
832,832.0,832.0,429.5677304140391,436626,24.0,0.0035,0.0024
833,833.0,833.0,429.5676157800054,436143,25.0,0.0035,0.0024
834,834.0,834.0,429.5678336894797,435649,26.0,0.0035,0.0024
835,835.0,835.0,429.5677037387424,435140,27.0,0.0035,0.0024
836,836.0,836.0,429.5678105180546,434618,28.0,0.0035,0.0024
837,837.0,837.0,429.5677447044048,434082,29.0,0.0035,0.0024
838,838.0,838.0,429.5676707093013,433533,30.0,0.0035,0.0024
839,839.0,839.0,429.56768915935606,432974,31.0,0.0035,0.0024
840,840.0,840.0,429.567621578033,432410,32.0,0.0035,0.0024
841,841.0,841.0,429.5676973693607,431839,33.0,0.0035,0.0024
842,842.0,842.0,429.5676446207558,431257,34.0,0.0035,0.0024
843,843.0,843.0,429.56782702216327,430665,35.0,0.0035,0.0024
844,844.0,844.0,429.5677849986794,430062,36.0,0.0035,0.0024
845,845.0,845.0,429.5676632725138,429448,37.0,0.0035,0.0024
846,846.0,846.0,429.5677891981172,428832,38.0,0.0035,0.0024
847,847.0,847.0,429.56761306797256,428211,39.0,0.0035,0.0024
848,848.0,848.0,429.56771142221777,427583,40.0,0.0035,0.0024
849,849.0,849.0,429.5677700704194,426946,41.0,0.0035,0.0024
850,850.0,850.0,429.56765256978986,426300,42.0,0.0035,0.0024
851,851.0,851.0,429.5678252471242,425648,43.0,0.0035,0.0024
852,852.0,852.0,429.5678056020658,424994,44.0,0.0035,0.0024
853,853.0,853.0,429.56782755587767,424336,45.0,0.0035,0.0024
854,854.0,854.0,429.56772547578703,423670,46.0,0.0035,0.0024
855,855.0,855.0,429.56779787433675,422997,47.0,0.0035,0.0024
856,856.0,856.0,429.567745313276,422318,48.0,0.0035,0.0024
857,857.0,857.0,429.5676858517049,421639,49.0,0.0035,0.0024
858,858.0,858.0,429.5676060260263,420956,50.0,0.0035,0.0024
859,859.0,859.0,429.56764482007526,420267,51.0,0.0035,0.0024
860,860.0,860.0,429.56773664886595,419571,52.0,0.0035,0.0024
861,861.0,861.0,429.5678095963403,418870,53.0,0.0035,0.0024
862,862.0,862.0,429.5676973100176,418171,54.0,0.0035,0.0024
863,863.0,863.0,429.56766134188416,417471,55.0,0.0035,0.0024
864,864.0,864.0,429.5675655489215,416762,56.0,0.0035,0.0024
865,865.0,865.0,429.5676411502247,416047,57.0,0.0035,0.0024
866,866.0,866.0,429.56779544704233,415329,58.0,0.0035,0.0024
867,867.0,867.0,429.5676696484243,414613,59.0,0.0035,0.0024
868,868.0,868.0,429.56770797383433,413897,60.0,0.0035,0.0024
869,869.0,869.0,429.56777987192424,413176,61.0,0.0035,0.0024
870,870.0,870.0,429.5677946715182,412445,62.0,0.0035,0.0024
871,871.0,871.0,429.5677421413792,411714,63.0,0.0035,0.0024
872,872.0,872.0,429.5676240427832,410985,64.0,0.0035,0.0024
873,873.0,873.0,429.5675658792136,410254,65.0,0.0035,0.0024
874,874.0,874.0,429.56774541904866,409519,66.0,0.0035,0.0024
875,875.0,875.0,429.56765342155273,408780,67.0,0.0035,0.0024
876,876.0,876.0,429.5677085020177,408039,68.0,0.0035,0.0024
877,877.0,877.0,429.56763505150263,407297,69.0,0.0035,0.0024
878,878.0,878.0,429.5677482940909,406551,70.0,0.0035,0.0024
879,879.0,879.0,429.5677959716261,405799,71.0,0.0035,0.0024
880,880.0,880.0,429.5676093633384,405047,72.0,0.0035,0.0024
881,881.0,881.0,429.56773363123347,404299,73.0,0.0035,0.0024
882,882.0,882.0,429.5677615977595,403549,74.0,0.0035,0.0024
883,883.0,883.0,429.5676605743625,402794,75.0,0.0035,0.0024
884,884.0,884.0,429.567755907897,402039,76.0,0.0035,0.0024
885,885.0,885.0,429.56766050519286,401288,77.0,0.0035,0.0024
886,886.0,886.0,429.5677883597328,400531,78.0,0.0035,0.0024
887,887.0,887.0,429.56777060157464,399769,79.0,0.0035,0.0024
888,888.0,888.0,429.5676288947101,399003,80.0,0.0035,0.0024
889,889.0,889.0,429.5675867294896,398241,81.0,0.0035,0.0024
890,890.0,890.0,429.5677075242572,397482,82.0,0.0035,0.0024
891,891.0,891.0,429.56758882744265,396720,83.0,0.0035,0.0024
892,892.0,892.0,429.56774709277465,395956,84.0,0.0035,0.0024
893,893.0,893.0,429.5677429700776,395195,85.0,0.0035,0.0024
894,894.0,894.0,429.56765058026207,394438,86.0,0.0035,0.0024
895,895.0,895.0,429.56765261015784,393682,87.0,0.0035,0.0024
896,896.0,896.0,429.56773587772864,392913,88.0,0.0035,0.0024
897,897.0,897.0,429.5677135230213,392144,89.0,0.0035,0.0024
898,898.0,898.0,429.5677441159615,391379,90.0,0.0035,0.0024
899,899.0,899.0,429.5677050983846,390614,91.0,0.0035,0.0024
900,900.0,900.0,429.5676877266853,389846,92.0,0.0035,0.0024
901,901.0,901.0,429.5677958168852,389079,93.0,0.0035,0.0024
902,902.0,902.0,429.56767073053055,388316,94.0,0.0035,0.0024
903,903.0,903.0,429.5677317634598,387556,95.0,0.0035,0.0024
904,904.0,904.0,429.56761386328895,386794,96.0,0.0035,0.0024
905,905.0,905.0,429.567629157999,386033,97.0,0.0035,0.0024
906,906.0,906.0,429.5676648520475,385267,98.0,0.0035,0.0024
907,907.0,907.0,429.5675766013465,384502,99.0,0.0035,0.0024
908,908.0,908.0,429.5677253528958,383736,100.0,0.0035,0.0024
909,909.0,909.0,429.997376323623,443016,0.0,0.0065,0.0024
910,910.0,910.0,429.56756370366753,444128,1.0,0.0065,0.0024
911,911.0,911.0,429.56740525703657,445974,2.0,0.0065,0.0024
912,912.0,912.0,429.5675256346384,447697,3.0,0.0065,0.0024
913,913.0,913.0,429.56745206403457,449314,4.0,0.0065,0.0024
914,914.0,914.0,429.56740755872073,450823,5.0,0.0065,0.0024
915,915.0,915.0,429.5677341394488,452208,6.0,0.0065,0.0024
916,916.0,916.0,429.5675388396104,453506,7.0,0.0065,0.0024
917,917.0,917.0,429.5674613855274,454704,8.0,0.0065,0.0024
918,918.0,918.0,429.5677050237878,455819,9.0,0.0065,0.0024
919,919.0,919.0,429.5676310349566,456850,10.0,0.0065,0.0024
920,920.0,920.0,429.56759464875665,457835,11.0,0.0065,0.0024
921,921.0,921.0,429.5675777993184,458746,12.0,0.0065,0.0024
922,922.0,922.0,429.5674300204092,459599,13.0,0.0065,0.0024
923,923.0,923.0,429.5674151635819,460393,14.0,0.0065,0.0024
924,924.0,924.0,429.56761507661827,461141,15.0,0.0065,0.0024
925,925.0,925.0,429.5676263818128,461816,16.0,0.0065,0.0024
926,926.0,926.0,429.5675419561049,462456,17.0,0.0065,0.0024
927,927.0,927.0,429.5674364927915,463055,18.0,0.0065,0.0024
928,928.0,928.0,429.5675060411907,463595,19.0,0.0065,0.0024
929,929.0,929.0,429.5674399363662,464103,20.0,0.0065,0.0024
930,930.0,930.0,429.56758619321835,464579,21.0,0.0065,0.0024
931,931.0,931.0,429.5674639748042,465007,22.0,0.0065,0.0024
932,932.0,932.0,429.56752613301273,465402,23.0,0.0065,0.0024
933,933.0,933.0,429.5674631738805,465765,24.0,0.0065,0.0024
934,934.0,934.0,429.5675263704693,466101,25.0,0.0065,0.0024
935,935.0,935.0,429.5676035438158,466412,26.0,0.0065,0.0024
936,936.0,936.0,429.5673810512274,466689,27.0,0.0065,0.0024
937,937.0,937.0,429.5675652608129,466941,28.0,0.0065,0.0024
938,938.0,938.0,429.56753128982746,467167,29.0,0.0065,0.0024
939,939.0,939.0,429.56747110077583,467359,30.0,0.0065,0.0024
940,940.0,940.0,429.56758179895667,467526,31.0,0.0065,0.0024
941,941.0,941.0,429.5674099806239,467671,32.0,0.0065,0.0024
942,942.0,942.0,429.5675377826275,467792,33.0,0.0065,0.0024
943,943.0,943.0,429.5674946945785,467888,34.0,0.0065,0.0024
944,944.0,944.0,429.5674570431306,467957,35.0,0.0065,0.0024
945,945.0,945.0,429.5674515579309,467996,36.0,0.0065,0.0024
946,946.0,946.0,429.5674884247055,468019,37.0,0.0065,0.0024
947,947.0,947.0,429.5675508398429,468026,38.0,0.0065,0.0024
948,948.0,948.0,429.5674360100609,468010,39.0,0.0065,0.0024
949,949.0,949.0,429.5674201008585,467973,40.0,0.0065,0.0024
950,950.0,950.0,429.5674894573685,467915,41.0,0.0065,0.0024
951,951.0,951.0,429.5674994177862,467835,42.0,0.0065,0.0024
952,952.0,952.0,429.5674148408451,467745,43.0,0.0065,0.0024
953,953.0,953.0,429.56750355380257,467641,44.0,0.0065,0.0024
954,954.0,954.0,429.5674937345583,467518,45.0,0.0065,0.0024
955,955.0,955.0,429.5675678037169,467377,46.0,0.0065,0.0024
956,956.0,956.0,429.5674860374226,467217,47.0,0.0065,0.0024
957,957.0,957.0,429.56743697619027,467039,48.0,0.0065,0.0024
958,958.0,958.0,429.5674144850599,466854,49.0,0.0065,0.0024
959,959.0,959.0,429.5675589028012,466657,50.0,0.0065,0.0024
960,960.0,960.0,429.5675178237355,466445,51.0,0.0065,0.0024
961,961.0,961.0,429.5675193931893,466219,52.0,0.0065,0.0024
962,962.0,962.0,429.56754190237143,465979,53.0,0.0065,0.0024
963,963.0,963.0,429.5675735668973,465725,54.0,0.0065,0.0024
964,964.0,964.0,429.5675570925736,465466,55.0,0.0065,0.0024
965,965.0,965.0,429.5674002875861,465195,56.0,0.0065,0.0024
966,966.0,966.0,429.5675083393342,464914,57.0,0.0065,0.0024
967,967.0,967.0,429.5674923566216,464621,58.0,0.0065,0.0024
968,968.0,968.0,429.5675434071384,464317,59.0,0.0065,0.0024
969,969.0,969.0,429.5674412368666,464002,60.0,0.0065,0.0024
970,970.0,970.0,429.56755303662914,463686,61.0,0.0065,0.0024
971,971.0,971.0,429.5675578694238,463361,62.0,0.0065,0.0024
972,972.0,972.0,429.5674258243893,463027,63.0,0.0065,0.0024
973,973.0,973.0,429.56754399796847,462686,64.0,0.0065,0.0024
974,974.0,974.0,429.56753268689846,462336,65.0,0.0065,0.0024
975,975.0,975.0,429.56756007510296,461978,66.0,0.0065,0.0024
976,976.0,976.0,429.56740849134854,461611,67.0,0.0065,0.0024
977,977.0,977.0,429.56747126391247,461237,68.0,0.0065,0.0024
978,978.0,978.0,429.56754062438904,460855,69.0,0.0065,0.0024
979,979.0,979.0,429.5674270931902,460465,70.0,0.0065,0.0024
980,980.0,980.0,429.56745219369486,460075,71.0,0.0065,0.0024
981,981.0,981.0,429.567384922708,459678,72.0,0.0065,0.0024
982,982.0,982.0,429.56738641454064,459275,73.0,0.0065,0.0024
983,983.0,983.0,429.5674366218692,458866,74.0,0.0065,0.0024
984,984.0,984.0,429.5675281114071,458451,75.0,0.0065,0.0024
985,985.0,985.0,429.56746353251583,458029,76.0,0.0065,0.0024
986,986.0,986.0,429.5674051734418,457601,77.0,0.0065,0.0024
987,987.0,987.0,429.56752170007496,457168,78.0,0.0065,0.0024
988,988.0,988.0,429.5674377150101,456728,79.0,0.0065,0.0024
989,989.0,989.0,429.56754680040933,456284,80.0,0.0065,0.0024
990,990.0,990.0,429.5674765345304,455840,81.0,0.0065,0.0024
991,991.0,991.0,429.5675091059133,455392,82.0,0.0065,0.0024
992,992.0,992.0,429.5674270930494,454939,83.0,0.0065,0.0024
993,993.0,993.0,429.5673960147747,454482,84.0,0.0065,0.0024
994,994.0,994.0,429.5674374822516,454021,85.0,0.0065,0.0024
995,995.0,995.0,429.5675209493289,453556,86.0,0.0065,0.0024
996,996.0,996.0,429.5674548964164,453086,87.0,0.0065,0.0024
997,997.0,997.0,429.5674300203878,452612,88.0,0.0065,0.0024
998,998.0,998.0,429.5673939553336,452134,89.0,0.0065,0.0024
999,999.0,999.0,429.5674054135127,451653,90.0,0.0065,0.0024
1000,1000.0,1000.0,429.5675402091535,451173,91.0,0.0065,0.0024
1001,1001.0,1001.0,429.56745406306857,450689,92.0,0.0065,0.0024
1002,1002.0,1002.0,429.5674988728331,450203,93.0,0.0065,0.0024
1003,1003.0,1003.0,429.5675016234785,449714,94.0,0.0065,0.0024
1004,1004.0,1004.0,429.5674389157215,449222,95.0,0.0065,0.0024
1005,1005.0,1005.0,429.5674717758613,448728,96.0,0.0065,0.0024
1006,1006.0,1006.0,429.5674365461732,448231,97.0,0.0065,0.0024
1007,1007.0,1007.0,429.56748232008425,447732,98.0,0.0065,0.0024
1008,1008.0,1008.0,429.56741531585953,447230,99.0,0.0065,0.0024
1009,1009.0,1009.0,429.5674002014945,446726,100.0,0.0065,0.0024
1010,1010.0,1010.0,429.9973454876482,443016,0.0,0.007,0.0024
1011,1011.0,1011.0,429.56738676487663,444435,1.0,0.007,0.0024
1012,1012.0,1012.0,429.56769516461,446579,2.0,0.007,0.0024
1013,1013.0,1013.0,429.5674690298131,448581,3.0,0.007,0.0024
1014,1014.0,1014.0,429.5677057427246,450442,4.0,0.007,0.0024
1015,1015.0,1015.0,429.56752263810154,452175,5.0,0.007,0.0024
1016,1016.0,1016.0,429.56754684356827,453807,6.0,0.007,0.0024
1017,1017.0,1017.0,429.5676411057167,455310,7.0,0.007,0.0024
1018,1018.0,1018.0,429.56763543406214,456696,8.0,0.007,0.0024
1019,1019.0,1019.0,429.5674995839094,458011,9.0,0.007,0.0024
1020,1020.0,1020.0,429.5674163558256,459243,10.0,0.007,0.0024
1021,1021.0,1021.0,429.5675947369461,460408,11.0,0.007,0.0024
1022,1022.0,1022.0,429.5676251323221,461491,12.0,0.007,0.0024
1023,1023.0,1023.0,429.5673877967345,462517,13.0,0.007,0.0024
1024,1024.0,1024.0,429.5673482777005,463468,14.0,0.007,0.0024
1025,1025.0,1025.0,429.56758021370166,464360,15.0,0.007,0.0024
1026,1026.0,1026.0,429.56743004111377,465197,16.0,0.007,0.0024
1027,1027.0,1027.0,429.5675575616872,465982,17.0,0.007,0.0024
1028,1028.0,1028.0,429.56744858423656,466711,18.0,0.007,0.0024
1029,1029.0,1029.0,429.5674221520006,467406,19.0,0.007,0.0024
1030,1030.0,1030.0,429.5674640464648,468043,20.0,0.007,0.0024
1031,1031.0,1031.0,429.5674011810488,468641,21.0,0.007,0.0024
1032,1032.0,1032.0,429.5675792170816,469207,22.0,0.007,0.0024
1033,1033.0,1033.0,429.56750253494874,469727,23.0,0.007,0.0024
1034,1034.0,1034.0,429.5675467154816,470218,24.0,0.007,0.0024
1035,1035.0,1035.0,429.5675495057813,470684,25.0,0.007,0.0024
1036,1036.0,1036.0,429.56756147757545,471109,26.0,0.007,0.0024
1037,1037.0,1037.0,429.5673664023356,471490,27.0,0.007,0.0024
1038,1038.0,1038.0,429.5673807740176,471839,28.0,0.007,0.0024
1039,1039.0,1039.0,429.5673775114899,472175,29.0,0.007,0.0024
1040,1040.0,1040.0,429.5674654127301,472473,30.0,0.007,0.0024
1041,1041.0,1041.0,429.5675132644519,472734,31.0,0.007,0.0024
1042,1042.0,1042.0,429.5673567980084,472963,32.0,0.007,0.0024
1043,1043.0,1043.0,429.5675549261077,473163,33.0,0.007,0.0024
1044,1044.0,1044.0,429.5675535923231,473341,34.0,0.007,0.0024
1045,1045.0,1045.0,429.5674106958503,473495,35.0,0.007,0.0024
1046,1046.0,1046.0,429.56739427169344,473621,36.0,0.007,0.0024
1047,1047.0,1047.0,429.5673539112627,473721,37.0,0.007,0.0024
1048,1048.0,1048.0,429.5674443004423,473796,38.0,0.007,0.0024
1049,1049.0,1049.0,429.5674806113371,473847,39.0,0.007,0.0024
1050,1050.0,1050.0,429.5673787961997,473884,40.0,0.007,0.0024
1051,1051.0,1051.0,429.5675106628855,473898,41.0,0.007,0.0024
1052,1052.0,1052.0,429.5674681139548,473888,42.0,0.007,0.0024
1053,1053.0,1053.0,429.5674578468887,473856,43.0,0.007,0.0024
1054,1054.0,1054.0,429.56741647759554,473802,44.0,0.007,0.0024
1055,1055.0,1055.0,429.5674881914727,473740,45.0,0.007,0.0024
1056,1056.0,1056.0,429.5673796743856,473661,46.0,0.007,0.0024
1057,1057.0,1057.0,429.5675011786193,473564,47.0,0.007,0.0024
1058,1058.0,1058.0,429.56744817041914,473447,48.0,0.007,0.0024
1059,1059.0,1059.0,429.5673887168193,473311,49.0,0.007,0.0024
1060,1060.0,1060.0,429.5674089467649,473162,50.0,0.007,0.0024
1061,1061.0,1061.0,429.5675264140304,473003,51.0,0.007,0.0024
1062,1062.0,1062.0,429.5673917026485,472828,52.0,0.007,0.0024
1063,1063.0,1063.0,429.56735964370927,472639,53.0,0.007,0.0024
1064,1064.0,1064.0,429.5674467218531,472436,54.0,0.007,0.0024
1065,1065.0,1065.0,429.56740273932394,472219,55.0,0.007,0.0024
1066,1066.0,1066.0,429.5674196420658,472000,56.0,0.007,0.0024
1067,1067.0,1067.0,429.5673583512194,471770,57.0,0.007,0.0024
1068,1068.0,1068.0,429.5674038668664,471530,58.0,0.007,0.0024
1069,1069.0,1069.0,429.56735587552953,471279,59.0,0.007,0.0024
1070,1070.0,1070.0,429.56743450118074,471018,60.0,0.007,0.0024
1071,1071.0,1071.0,429.5674469058948,470746,61.0,0.007,0.0024
1072,1072.0,1072.0,429.56739720503367,470463,62.0,0.007,0.0024
1073,1073.0,1073.0,429.5674823929419,470170,63.0,0.007,0.0024
1074,1074.0,1074.0,429.56748686417546,469866,64.0,0.007,0.0024
1075,1075.0,1075.0,429.56735449758975,469552,65.0,0.007,0.0024
1076,1076.0,1076.0,429.56745821289263,469239,66.0,0.007,0.0024
1077,1077.0,1077.0,429.5674602445704,468917,67.0,0.007,0.0024
1078,1078.0,1078.0,429.5675264053884,468587,68.0,0.007,0.0024
1079,1079.0,1079.0,429.5674450967561,468248,69.0,0.007,0.0024
1080,1080.0,1080.0,429.5674216529491,467901,70.0,0.007,0.0024
1081,1081.0,1081.0,429.567430104232,467546,71.0,0.007,0.0024
1082,1082.0,1082.0,429.5674413534496,467183,72.0,0.007,0.0024
1083,1083.0,1083.0,429.567463481018,466812,73.0,0.007,0.0024
1084,1084.0,1084.0,429.56747532309055,466433,74.0,0.007,0.0024
1085,1085.0,1085.0,429.56742438778286,466047,75.0,0.007,0.0024
1086,1086.0,1086.0,429.5674469513496,465664,76.0,0.007,0.0024
1087,1087.0,1087.0,429.56742684374984,465275,77.0,0.007,0.0024
1088,1088.0,1088.0,429.5675311349999,464881,78.0,0.007,0.0024
1089,1089.0,1089.0,429.5673964597906,464480,79.0,0.007,0.0024
1090,1090.0,1090.0,429.5673732453188,464074,80.0,0.007,0.0024
1091,1091.0,1091.0,429.5674359322602,463663,81.0,0.007,0.0024
1092,1092.0,1092.0,429.5674241448314,463246,82.0,0.007,0.0024
1093,1093.0,1093.0,429.56748593078754,462824,83.0,0.007,0.0024
1094,1094.0,1094.0,429.5674285786104,462396,84.0,0.007,0.0024
1095,1095.0,1095.0,429.567462156888,461964,85.0,0.007,0.0024
1096,1096.0,1096.0,429.5673710093537,461533,86.0,0.007,0.0024
1097,1097.0,1097.0,429.56742916356944,461099,87.0,0.007,0.0024
1098,1098.0,1098.0,429.56744850742615,460661,88.0,0.007,0.0024
1099,1099.0,1099.0,429.56740634363,460219,89.0,0.007,0.0024
1100,1100.0,1100.0,429.5674719458045,459774,90.0,0.007,0.0024
1101,1101.0,1101.0,429.5674730658376,459325,91.0,0.007,0.0024
1102,1102.0,1102.0,429.56737435196226,458872,92.0,0.007,0.0024
1103,1103.0,1103.0,429.5673548946247,458416,93.0,0.007,0.0024
1104,1104.0,1104.0,429.5674130554021,457957,94.0,0.007,0.0024
1105,1105.0,1105.0,429.5674323142906,457495,95.0,0.007,0.0024
1106,1106.0,1106.0,429.56752919113865,457034,96.0,0.007,0.0024
1107,1107.0,1107.0,429.567351496373,456569,97.0,0.007,0.0024
1108,1108.0,1108.0,429.56742513853794,456103,98.0,0.007,0.0024
1109,1109.0,1109.0,429.56739796647133,455634,99.0,0.007,0.0024
1110,1110.0,1110.0,429.56743217019806,455163,100.0,0.007,0.0024
1111,1111.0,1111.0,429.99753050410806,443016,0.0,0.004,0.0024
1112,1112.0,1112.0,429.567737961519,442565,1.0,0.004,0.0024
1113,1113.0,1113.0,429.5675852806182,442921,2.0,0.004,0.0024
1114,1114.0,1114.0,429.5676973261041,443250,3.0,0.004,0.0024
1115,1115.0,1115.0,429.5675990256139,443533,4.0,0.004,0.0024
1116,1116.0,1116.0,429.5678798048656,443769,5.0,0.004,0.0024
1117,1117.0,1117.0,429.56789396285143,443957,6.0,0.004,0.0024
1118,1118.0,1118.0,429.56764587512527,444100,7.0,0.004,0.0024
1119,1119.0,1119.0,429.56762939215554,444205,8.0,0.004,0.0024
1120,1120.0,1120.0,429.5679036359713,444277,9.0,0.004,0.0024
1121,1121.0,1121.0,429.5678623525268,444312,10.0,0.004,0.0024
1122,1122.0,1122.0,429.5678034825425,444316,11.0,0.004,0.0024
1123,1123.0,1123.0,429.56784866469224,444281,12.0,0.004,0.0024
1124,1124.0,1124.0,429.56762871747134,444212,13.0,0.004,0.0024
1125,1125.0,1125.0,429.5675605473472,444116,14.0,0.004,0.0024
1126,1126.0,1126.0,429.5678299199976,443988,15.0,0.004,0.0024
1127,1127.0,1127.0,429.56776215609506,443836,16.0,0.004,0.0024
1128,1128.0,1128.0,429.567748997911,443658,17.0,0.004,0.0024
1129,1129.0,1129.0,429.567690308925,443454,18.0,0.004,0.0024
1130,1130.0,1130.0,429.5677629642426,443231,19.0,0.004,0.0024
1131,1131.0,1131.0,429.5675919994262,442984,20.0,0.004,0.0024
1132,1132.0,1132.0,429.56777645344056,442720,21.0,0.004,0.0024
1133,1133.0,1133.0,429.56765270129335,442439,22.0,0.004,0.0024
1134,1134.0,1134.0,429.5676658838883,442140,23.0,0.004,0.0024
1135,1135.0,1135.0,429.567543944116,441822,24.0,0.004,0.0024
1136,1136.0,1136.0,429.5678058888502,441487,25.0,0.004,0.0024
1137,1137.0,1137.0,429.56772078913775,441136,26.0,0.004,0.0024
1138,1138.0,1138.0,429.56776819480706,440774,27.0,0.004,0.0024
1139,1139.0,1139.0,429.5677008581991,440397,28.0,0.004,0.0024
1140,1140.0,1140.0,429.5675396848612,440005,29.0,0.004,0.0024
1141,1141.0,1141.0,429.5675867587446,439599,30.0,0.004,0.0024
1142,1142.0,1142.0,429.56779273430305,439179,31.0,0.004,0.0024
1143,1143.0,1143.0,429.5677205248677,438749,32.0,0.004,0.0024
1144,1144.0,1144.0,429.5676645948763,438306,33.0,0.004,0.0024
1145,1145.0,1145.0,429.5675745119435,437850,34.0,0.004,0.0024
1146,1146.0,1146.0,429.5676585516557,437382,35.0,0.004,0.0024
1147,1147.0,1147.0,429.5676009021741,436901,36.0,0.004,0.0024
1148,1148.0,1148.0,429.5675681266176,436412,37.0,0.004,0.0024
1149,1149.0,1149.0,429.5677739008143,435917,38.0,0.004,0.0024
1150,1150.0,1150.0,429.5676084180767,435413,39.0,0.004,0.0024
1151,1151.0,1151.0,429.5675729646997,434901,40.0,0.004,0.0024
1152,1152.0,1152.0,429.567673164065,434380,41.0,0.004,0.0024
1153,1153.0,1153.0,429.567574345167,433849,42.0,0.004,0.0024
1154,1154.0,1154.0,429.5677406430097,433310,43.0,0.004,0.0024
1155,1155.0,1155.0,429.567691898841,432761,44.0,0.004,0.0024
1156,1156.0,1156.0,429.5675455694872,432204,45.0,0.004,0.0024
1157,1157.0,1157.0,429.56763676963266,431644,46.0,0.004,0.0024
1158,1158.0,1158.0,429.5676184670236,431079,47.0,0.004,0.0024
1159,1159.0,1159.0,429.5677062910062,430508,48.0,0.004,0.0024
1160,1160.0,1160.0,429.56770219781953,429929,49.0,0.004,0.0024
1161,1161.0,1161.0,429.56764897127096,429342,50.0,0.004,0.0024
1162,1162.0,1162.0,429.5677073588332,428748,51.0,0.004,0.0024
1163,1163.0,1163.0,429.5675606170137,428148,52.0,0.004,0.0024
1164,1164.0,1164.0,429.5675776095016,427545,53.0,0.004,0.0024
1165,1165.0,1165.0,429.5675445518955,426938,54.0,0.004,0.0024
1166,1166.0,1166.0,429.5676576916146,426326,55.0,0.004,0.0024
1167,1167.0,1167.0,429.5677396005843,425707,56.0,0.004,0.0024
1168,1168.0,1168.0,429.567580324582,425080,57.0,0.004,0.0024
1169,1169.0,1169.0,429.56756400312327,424448,58.0,0.004,0.0024
1170,1170.0,1170.0,429.5675872761196,423815,59.0,0.004,0.0024
1171,1171.0,1171.0,429.5677673477633,423181,60.0,0.004,0.0024
1172,1172.0,1172.0,429.5675915869395,422542,61.0,0.004,0.0024
1173,1173.0,1173.0,429.56771871092025,421899,62.0,0.004,0.0024
1174,1174.0,1174.0,429.56769735275606,421246,63.0,0.004,0.0024
1175,1175.0,1175.0,429.5677570679039,420589,64.0,0.004,0.0024
1176,1176.0,1176.0,429.5676614683573,419931,65.0,0.004,0.0024
1177,1177.0,1177.0,429.5676159801683,419272,66.0,0.004,0.0024
1178,1178.0,1178.0,429.5676138999631,418610,67.0,0.004,0.0024
1179,1179.0,1179.0,429.5675565119467,417943,68.0,0.004,0.0024
1180,1180.0,1180.0,429.5676243530106,417272,69.0,0.004,0.0024
1181,1181.0,1181.0,429.5677567635496,416601,70.0,0.004,0.0024
1182,1182.0,1182.0,429.5675952212628,415930,71.0,0.004,0.0024
1183,1183.0,1183.0,429.5675644064485,415259,72.0,0.004,0.0024
1184,1184.0,1184.0,429.5676885162608,414579,73.0,0.004,0.0024
1185,1185.0,1185.0,429.567575882719,413893,74.0,0.004,0.0024
1186,1186.0,1186.0,429.5675809374536,413205,75.0,0.004,0.0024
1187,1187.0,1187.0,429.5675336630045,412518,76.0,0.004,0.0024
1188,1188.0,1188.0,429.567705095314,411832,77.0,0.004,0.0024
1189,1189.0,1189.0,429.5676358588167,411143,78.0,0.004,0.0024
1190,1190.0,1190.0,429.5676491172353,410451,79.0,0.004,0.0024
1191,1191.0,1191.0,429.567688759994,409757,80.0,0.004,0.0024
1192,1192.0,1192.0,429.5676160841857,409065,81.0,0.004,0.0024
1193,1193.0,1193.0,429.56768149929434,408375,82.0,0.004,0.0024
