,total_counts,area,time,D (um^2/s),alpha (1/s)
1045,429.56799788439463,354672,35.0,0.0015,0.0042
1046,429.56824381568276,352445,36.0,0.0015,0.0042
1047,429.56808914661497,350217,37.0,0.0015,0.0042
1048,429.56816293271186,348008,38.0,0.0015,0.0042
1049,429.5682145542098,345827,39.0,0.0015,0.0042
1050,429.5681906724496,343652,40.0,0.0015,0.0042
1051,429.5679482264886,341488,41.0,0.0015,0.0042
1052,429.5678764409874,339346,42.0,0.0015,0.0042
1053,429.5680634443721,337213,43.0,0.0015,0.0042
1054,429.56791522261443,335087,44.0,0.0015,0.0042
1055,429.56817348152566,332982,45.0,0.0015,0.0042
1056,429.56795780359585,330888,46.0,0.0015,0.0042
1057,429.5682402271003,328803,47.0,0.0015,0.0042
1058,429.568097111939,326742,48.0,0.0015,0.0042
1059,429.5678745535221,324699,49.0,0.0015,0.0042
1060,429.5679014475052,322659,50.0,0.0015,0.0042
1061,429.5682266687038,320637,51.0,0.0015,0.0042
1062,429.5679097474184,318630,52.0,0.0015,0.0042
1063,429.5681191116262,316625,53.0,0.0015,0.0042
1064,429.5681502643884,314637,54.0,0.0015,0.0042
1065,429.56792912840035,312673,55.0,0.0015,0.0042
1066,429.56817390910754,310716,56.0,0.0015,0.0042
1067,429.56797074431677,308773,57.0,0.0015,0.0042
1068,429.5678549046117,306848,58.0,0.0015,0.0042
1069,429.5678653200839,304924,59.0,0.0015,0.0042
1070,429.5679786633907,303013,60.0,0.0015,0.0042
1071,429.5682167192352,301124,61.0,0.0015,0.0042
1072,429.5680343544944,299247,62.0,0.0015,0.0042
1073,429.5679018398433,297381,63.0,0.0015,0.0042
1074,429.56809980907826,295531,64.0,0.0015,0.0042
1075,429.5681841581177,293687,65.0,0.0015,0.0042
1076,429.5682431691627,291851,66.0,0.0015,0.0042
1077,429.5681747524956,290037,67.0,0.0015,0.0042
1078,429.5679249160005,288239,68.0,0.0015,0.0042
1079,429.5679739634966,286446,69.0,0.0015,0.0042
1080,429.56809018503844,284666,70.0,0.0015,0.0042
1081,429.5682344518479,282897,71.0,0.0015,0.0042
1082,429.56795422359613,281137,72.0,0.0015,0.0042
1083,429.56813901505365,279400,73.0,0.0015,0.0042
1084,429.56812109461555,277674,74.0,0.0015,0.0042
1085,429.5682299292135,275949,75.0,0.0015,0.0042
1086,429.5679758956732,274236,76.0,0.0015,0.0042
1087,429.5678728929764,272545,77.0,0.0015,0.0042
1088,429.56792873809974,270850,78.0,0.0015,0.0042
1089,429.56817288891716,269160,79.0,0.0015,0.0042
1090,429.5678729942624,267476,80.0,0.0015,0.0042
1091,429.56795079245535,265807,81.0,0.0015,0.0042
1092,429.56785354868794,264161,82.0,0.0015,0.0042
1093,429.5681472966506,262532,83.0,0.0015,0.0042
1094,429.5681453784501,260894,84.0,0.0015,0.0042
1095,429.56786159669855,259262,85.0,0.0015,0.0042
1096,429.5679056475202,257653,86.0,0.0015,0.0042
1097,429.5678656029125,256064,87.0,0.0015,0.0042
1098,429.56793417571794,254489,88.0,0.0015,0.0042
1099,429.56801817983103,252926,89.0,0.0015,0.0042
1100,429.5682405165842,251358,90.0,0.0015,0.0042
1101,429.5682052055985,249806,91.0,0.0015,0.0042
1102,429.56792117347396,248263,92.0,0.0015,0.0042
1103,429.56786869612273,246734,93.0,0.0015,0.0042
1104,429.5680483984643,245231,94.0,0.0015,0.0042
1105,429.5681917954936,243733,95.0,0.0015,0.0042
1106,429.5680516444942,242227,96.0,0.0015,0.0042
1107,429.5681322997909,240734,97.0,0.0015,0.0042
1108,429.56807034703496,239264,98.0,0.0015,0.0042
1109,429.5680069121106,237807,99.0,0.0015,0.0042
1110,429.5681024203525,236362,100.0,0.0015,0.0042
1111,429.9975912780155,443016,0.0,0.0055,0.0042
1112,429.5679729606648,441919,1.0,0.0055,0.0042
1113,429.5679124668009,441592,2.0,0.0055,0.0042
1114,429.56788956950294,441194,3.0,0.0055,0.0042
1115,429.5677378603983,440719,4.0,0.0055,0.0042
1116,429.5677676672454,440166,5.0,0.0055,0.0042
1117,429.56790715608906,439538,6.0,0.0055,0.0042
1118,429.56773856861207,438839,7.0,0.0055,0.0042
1119,429.5677096902937,438090,8.0,0.0055,0.0042
1120,429.56774656531985,437284,9.0,0.0055,0.0042
1121,429.5677809417707,436420,10.0,0.0055,0.0042
1122,429.5676689456096,435501,11.0,0.0055,0.0042
1123,429.56770066036194,434546,12.0,0.0055,0.0042
1124,429.5678951606461,433559,13.0,0.0055,0.0042
1125,429.56768372075123,432526,14.0,0.0055,0.0042
1126,429.567706669011,431455,15.0,0.0055,0.0042
1127,429.5676290089069,430369,16.0,0.0055,0.0042
1128,429.56779811529526,429248,17.0,0.0055,0.0042
1129,429.56784373432134,428092,18.0,0.0055,0.0042
1130,429.56782282783644,426924,19.0,0.0055,0.0042
1131,429.56783344138375,425725,20.0,0.0055,0.0042
1132,429.5677238184513,424502,21.0,0.0055,0.0042
1133,429.5677040204595,423271,22.0,0.0055,0.0042
1134,429.5676192833993,422007,23.0,0.0055,0.0042
1135,429.5676565178645,420736,24.0,0.0055,0.0042
1136,429.5676712535698,419457,25.0,0.0055,0.0042
1137,429.5677755958603,418152,26.0,0.0055,0.0042
1138,429.5676974145818,416843,27.0,0.0055,0.0042
1139,429.56785277061095,415515,28.0,0.0055,0.0042
1140,429.56769882353547,414187,29.0,0.0055,0.0042
1141,429.5676774948868,412847,30.0,0.0055,0.0042
1142,429.5676558368456,411487,31.0,0.0055,0.0042
1143,429.56768714400846,410133,32.0,0.0055,0.0042
1144,429.5677484069407,408765,33.0,0.0055,0.0042
1145,429.56762019820644,407398,34.0,0.0055,0.0042
1146,429.56765511905377,406013,35.0,0.0055,0.0042
1147,429.56768859910267,404630,36.0,0.0055,0.0042
1148,429.56766075825743,403247,37.0,0.0055,0.0042
1149,429.5677125466981,401852,38.0,0.0055,0.0042
1150,429.5677193693892,400457,39.0,0.0055,0.0042
1151,429.567745661738,399052,40.0,0.0055,0.0042
1152,429.5676717670661,397659,41.0,0.0055,0.0042
1153,429.56776498180216,396250,42.0,0.0055,0.0042
1154,429.5677055241162,394845,43.0,0.0055,0.0042
1155,429.56768292404746,393433,44.0,0.0055,0.0042
1156,429.5676756456136,392030,45.0,0.0055,0.0042
1157,429.56781235812093,390620,46.0,0.0055,0.0042
1158,429.56777178769164,389206,47.0,0.0055,0.0042
1159,429.5676249075241,387796,48.0,0.0055,0.0042
1160,429.5676076786102,386386,49.0,0.0055,0.0042
1161,429.5677812836495,384974,50.0,0.0055,0.0042
1162,429.56770543315713,383546,51.0,0.0055,0.0042
1163,429.5676763557356,382125,52.0,0.0055,0.0042
1164,429.56768420937254,380696,53.0,0.0055,0.0042
1165,429.56760993034305,379277,54.0,0.0055,0.0042
1166,429.5677733339687,377854,55.0,0.0055,0.0042
1167,429.5677158832216,376443,56.0,0.0055,0.0042
1168,429.56776154394765,375032,57.0,0.0055,0.0042
1169,429.56760535191734,373615,58.0,0.0055,0.0042
1170,429.56781488162625,372190,59.0,0.0055,0.0042
1171,429.567725858571,370772,60.0,0.0055,0.0042
1172,429.56777421102,369357,61.0,0.0055,0.0042
1173,429.5676179386616,367950,62.0,0.0055,0.0042
1174,429.5676816970405,366552,63.0,0.0055,0.0042
1175,429.56770650291344,365163,64.0,0.0055,0.0042
1176,429.5677132451181,363788,65.0,0.0055,0.0042
1177,429.5677420837993,362393,66.0,0.0055,0.0042
1178,429.5677544795327,360998,67.0,0.0055,0.0042
1179,429.56765936557457,359603,68.0,0.0055,0.0042
1180,429.5677035342909,358221,69.0,0.0055,0.0042
1181,429.56767482474606,356841,70.0,0.0055,0.0042
1182,429.56776999048554,355477,71.0,0.0055,0.0042
1183,429.56765753300056,354117,72.0,0.0055,0.0042
1184,429.56782513685965,352776,73.0,0.0055,0.0042
1185,429.56762692378135,351413,74.0,0.0055,0.0042
1186,429.56779250744114,350054,75.0,0.0055,0.0042
1187,429.56776827345345,348697,76.0,0.0055,0.0042
1188,429.5677378800926,347350,77.0,0.0055,0.0042
1189,429.56769018033674,346010,78.0,0.0055,0.0042
1190,429.5676882229821,344680,79.0,0.0055,0.0042
1191,429.56767692076085,343362,80.0,0.0055,0.0042
1192,429.5676188716811,342053,81.0,0.0055,0.0042
1193,429.56782572716116,340735,82.0,0.0055,0.0042
1194,429.5676087025749,339411,83.0,0.0055,0.0042
1195,429.5677972907879,338100,84.0,0.0055,0.0042
1196,429.5677451732562,336791,85.0,0.0055,0.0042
1197,429.5677549549994,335495,86.0,0.0055,0.0042
1198,429.56779925589836,334205,87.0,0.0055,0.0042
1199,429.56776884051703,332928,88.0,0.0055,0.0042
1200,429.5677671847278,331661,89.0,0.0055,0.0042
1201,429.5677841559354,330382,90.0,0.0055,0.0042
1202,429.5677702259309,329106,91.0,0.0055,0.0042
1203,429.56769680891273,327834,92.0,0.0055,0.0042
1204,429.56765500365225,326573,93.0,0.0055,0.0042
1205,429.5676633036475,325317,94.0,0.0055,0.0042
1206,429.56772629839156,324074,95.0,0.0055,0.0042
1207,429.5678201961485,322838,96.0,0.0055,0.0042
1208,429.56779254320946,321615,97.0,0.0055,0.0042
1209,429.5676005532707,320379,98.0,0.0055,0.0042
1210,429.5675959992485,319147,99.0,0.0055,0.0042
1211,429.5677878008827,317924,100.0,0.0055,0.0042
1212,429.997375426246,443016,0.0,0.009,0.0042
1213,429.5677653788959,444076,1.0,0.009,0.0042
1214,429.5675753760485,445768,2.0,0.009,0.0042
1215,429.5675753502008,447221,3.0,0.009,0.0042
1216,429.56757195393,448492,4.0,0.009,0.0042
1217,429.56758468584934,449548,5.0,0.009,0.0042
1218,429.56766417233916,450435,6.0,0.009,0.0042
1219,429.56750052003264,451149,7.0,0.009,0.0042
1220,429.56742897566147,451745,8.0,0.009,0.0042
1221,429.5675790268002,452211,9.0,0.009,0.0042
1222,429.5676476320753,452581,10.0,0.009,0.0042
1223,429.5675308614793,452857,11.0,0.009,0.0042
1224,429.56746994223744,453045,12.0,0.009,0.0042
1225,429.567571215033,453129,13.0,0.009,0.0042
1226,429.567466489985,453147,14.0,0.009,0.0042
1227,429.56762373800416,453090,15.0,0.009,0.0042
1228,429.56758769833965,452972,16.0,0.009,0.0042
1229,429.5675552314896,452791,17.0,0.009,0.0042
1230,429.5675667242606,452550,18.0,0.009,0.0042
1231,429.56740243142946,452257,19.0,0.009,0.0042
1232,429.5674902801137,451913,20.0,0.009,0.0042
1233,429.56742211424,451532,21.0,0.009,0.0042
1234,429.5675655392295,451108,22.0,0.009,0.0042
1235,429.5675140577648,450639,23.0,0.009,0.0042
1236,429.5674345981755,450126,24.0,0.009,0.0042
1237,429.5673829704961,449583,25.0,0.009,0.0042
1238,429.5675290252147,449005,26.0,0.009,0.0042
1239,429.567526542922,448389,27.0,0.009,0.0042
1240,429.56750767715334,447736,28.0,0.009,0.0042
1241,429.5674927721221,447053,29.0,0.009,0.0042
1242,429.56746109250645,446348,30.0,0.009,0.0042
1243,429.567589384783,445616,31.0,0.009,0.0042
1244,429.5674160809755,444856,32.0,0.009,0.0042
1245,429.5674397534876,444071,33.0,0.009,0.0042
1246,429.5675024696637,443271,34.0,0.009,0.0042
1247,429.567513435757,442449,35.0,0.009,0.0042
1248,429.56753817050867,441605,36.0,0.009,0.0042
1249,429.56744777044935,440739,37.0,0.009,0.0042
1250,429.56748544794743,439857,38.0,0.009,0.0042
1251,429.56743812435127,438962,39.0,0.009,0.0042
1252,429.56743495505486,438053,40.0,0.009,0.0042
1253,429.56756064848156,437130,41.0,0.009,0.0042
1254,429.5675094164072,436191,42.0,0.009,0.0042
1255,429.5674721191281,435239,43.0,0.009,0.0042
1256,429.5674508700639,434276,44.0,0.009,0.0042
1257,429.56744023552176,433304,45.0,0.009,0.0042
1258,429.56747664767545,432323,46.0,0.009,0.0042
1259,429.567390349812,431331,47.0,0.009,0.0042
1260,429.56756296783453,430329,48.0,0.009,0.0042
1261,429.56752838028945,429319,49.0,0.009,0.0042
1262,429.56739185630715,428303,50.0,0.009,0.0042
1263,429.56755573069944,427282,51.0,0.009,0.0042
1264,429.5675384779229,426250,52.0,0.009,0.0042
1265,429.5675554781308,425210,53.0,0.009,0.0042
1266,429.56757469263243,424166,54.0,0.009,0.0042
1267,429.5674638886591,423117,55.0,0.009,0.0042
1268,429.56749370169746,422063,56.0,0.009,0.0042
1269,429.5674513465251,421002,57.0,0.009,0.0042
1270,429.5674068365996,419939,58.0,0.009,0.0042
1271,429.56741609963063,418875,59.0,0.009,0.0042
1272,429.5675423902885,417807,60.0,0.009,0.0042
1273,429.5673786042113,416728,61.0,0.009,0.0042
1274,429.56751068707433,415649,62.0,0.009,0.0042
1275,429.5675694344152,414569,63.0,0.009,0.0042
1276,429.5673992173698,413486,64.0,0.009,0.0042
1277,429.567417222444,412401,65.0,0.009,0.0042
1278,429.56738264587193,411317,66.0,0.009,0.0042
1279,429.5675446590173,410236,67.0,0.009,0.0042
1280,429.567523063835,409155,68.0,0.009,0.0042
1281,429.56755889590346,408069,69.0,0.009,0.0042
1282,429.5674711051711,406977,70.0,0.009,0.0042
1283,429.56739275711834,405886,71.0,0.009,0.0042
1284,429.5675622029243,404796,72.0,0.009,0.0042
1285,429.5675621629965,403705,73.0,0.009,0.0042
1286,429.567509161992,402617,74.0,0.009,0.0042
1287,429.5674471992981,401532,75.0,0.009,0.0042
1288,429.56744820622583,400449,76.0,0.009,0.0042
1289,429.56753198283377,399370,77.0,0.009,0.0042
1290,429.5675149802961,398288,78.0,0.009,0.0042
1291,429.5673894713786,397201,79.0,0.009,0.0042
1292,429.567403339928,396115,80.0,0.009,0.0042
1293,429.56744056099996,395032,81.0,0.009,0.0042
1294,429.567528812703,393953,82.0,0.009,0.0042
1295,429.5674167428434,392876,83.0,0.009,0.0042
1296,429.5673873846735,391802,84.0,0.009,0.0042
1297,429.5674259265552,390734,85.0,0.009,0.0042
1298,429.56755164963835,389672,86.0,0.009,0.0042
1299,429.5674010281413,388603,87.0,0.009,0.0042
1300,429.5674785951095,387533,88.0,0.009,0.0042
1301,429.5673992828572,386466,89.0,0.009,0.0042
1302,429.5674009327556,385403,90.0,0.009,0.0042
1303,429.56748741189153,384343,91.0,0.009,0.0042
1304,429.5674082377059,383287,92.0,0.009,0.0042
1305,429.56744026413423,382237,93.0,0.009,0.0042
1306,429.56747353250233,381192,94.0,0.009,0.0042
1307,429.56755380367684,380152,95.0,0.009,0.0042
1308,429.5675514439764,379107,96.0,0.009,0.0042
1309,429.56737988736006,378062,97.0,0.009,0.0042
1310,429.56740862872834,377021,98.0,0.009,0.0042
1311,429.56747597413596,375984,99.0,0.009,0.0042
1312,429.56750860191585,374952,100.0,0.009,0.0042
1313,429.9978996410071,443016,0.0,0.0005,0.0042
1314,429.56834580445116,438811,1.0,0.0005,0.0042
1315,429.5680267594496,435446,2.0,0.0005,0.0042
1316,429.56837790410714,432112,3.0,0.0005,0.0042
1317,429.56821966863083,428820,4.0,0.0005,0.0042
1318,429.5683644549868,425547,5.0,0.0005,0.0042
1319,429.5683697882657,422292,6.0,0.0005,0.0042
1320,429.5682755248926,419064,7.0,0.0005,0.0042
1321,429.5680352930574,415879,8.0,0.0005,0.0042
1322,429.56790947946473,412713,9.0,0.0005,0.0042
1323,429.5679078606433,409566,10.0,0.0005,0.0042
1324,429.5679261280889,406438,11.0,0.0005,0.0042
1325,429.5684156477561,403353,12.0,0.0005,0.0042
1326,429.56841908809497,400293,13.0,0.0005,0.0042
1327,429.56841461718125,397249,14.0,0.0005,0.0042
1328,429.56803906973846,394225,15.0,0.0005,0.0042
1329,429.5683215847085,391223,16.0,0.0005,0.0042
1330,429.5679404799249,388257,17.0,0.0005,0.0042
1331,429.56790214559396,385320,18.0,0.0005,0.0042
1332,429.5682354683284,382401,19.0,0.0005,0.0042
1333,429.56843068723566,379503,20.0,0.0005,0.0042
1334,429.5679675995334,376622,21.0,0.0005,0.0042
1335,429.56817664189333,373763,22.0,0.0005,0.0042
1336,429.5681892518689,370940,23.0,0.0005,0.0042
1337,429.567955495696,368139,24.0,0.0005,0.0042
1338,429.56807153144234,365360,25.0,0.0005,0.0042
1339,429.56795520291536,362598,26.0,0.0005,0.0042
1340,429.5682818957818,359858,27.0,0.0005,0.0042
1341,429.56808650540853,357136,28.0,0.0005,0.0042
1342,429.56815822807414,354434,29.0,0.0005,0.0042
1343,429.5679837514652,351761,30.0,0.0005,0.0042
1344,429.5681361232989,349113,31.0,0.0005,0.0042
1345,429.56828423147556,346487,32.0,0.0005,0.0042
1346,429.56814753577186,343878,33.0,0.0005,0.0042
1347,429.5682633093695,341290,34.0,0.0005,0.0042
1348,429.5681247198959,338721,35.0,0.0005,0.0042
1349,429.5683252059747,336171,36.0,0.0005,0.0042
1350,429.5680978831126,333642,37.0,0.0005,0.0042
1351,429.5683564556219,331130,38.0,0.0005,0.0042
1352,429.5680754876669,328639,39.0,0.0005,0.0042
1353,429.5681109412332,326168,40.0,0.0005,0.0042
1354,429.5680458723644,323721,41.0,0.0005,0.0042
1355,429.5680267837805,321296,42.0,0.0005,0.0042
1356,429.5683375792101,318889,43.0,0.0005,0.0042
1357,429.567922124771,316502,44.0,0.0005,0.0042
1358,429.56832573158107,314132,45.0,0.0005,0.0042
1359,429.56838003878806,311782,46.0,0.0005,0.0042
1360,429.56803656583884,309449,47.0,0.0005,0.0042
1361,429.5682069599764,307135,48.0,0.0005,0.0042
1362,429.567935267475,304840,49.0,0.0005,0.0042
1363,429.5684346331681,302562,50.0,0.0005,0.0042
1364,429.56848613513534,300304,51.0,0.0005,0.0042
1365,429.5682799620589,298061,52.0,0.0005,0.0042
1366,429.5684642917895,295838,53.0,0.0005,0.0042
1367,429.5682889856908,293632,54.0,0.0005,0.0042
1368,429.56828192834996,291443,55.0,0.0005,0.0042
1369,429.5679131621229,289273,56.0,0.0005,0.0042
1370,429.56798554926513,287118,57.0,0.0005,0.0042
1371,429.56816269130843,284983,58.0,0.0005,0.0042
1372,429.5683054441068,282863,59.0,0.0005,0.0042
1373,429.5680207149392,280760,60.0,0.0005,0.0042
1374,429.5681996895351,278675,61.0,0.0005,0.0042
1375,429.5683578937722,276605,62.0,0.0005,0.0042
1376,429.5685115075577,274554,63.0,0.0005,0.0042
1377,429.56819754716065,272515,64.0,0.0005,0.0042
1378,429.56819655433475,270495,65.0,0.0005,0.0042
1379,429.5684832384902,268490,66.0,0.0005,0.0042
1380,429.56826371543474,266500,67.0,0.0005,0.0042
1381,429.5683361764414,264527,68.0,0.0005,0.0042
1382,429.5681849090089,262567,69.0,0.0005,0.0042
1383,429.5684558873384,260626,70.0,0.0005,0.0042
1384,429.5679788560619,258697,71.0,0.0005,0.0042
1385,429.56839810964937,256789,72.0,0.0005,0.0042
1386,429.56826122030793,254897,73.0,0.0005,0.0042
1387,429.56851841796373,253020,74.0,0.0005,0.0042
1388,429.5681631538362,251158,75.0,0.0005,0.0042
1389,429.56802114051226,249308,76.0,0.0005,0.0042
1390,429.568156205144,247475,77.0,0.0005,0.0042
1391,429.5681813233558,245653,78.0,0.0005,0.0042
1392,429.56832782819697,243846,79.0,0.0005,0.0042
1393,429.5683484484374,242052,80.0,0.0005,0.0042
1394,429.5682674244256,240270,81.0,0.0005,0.0042
1395,429.5681004481775,238504,82.0,0.0005,0.0042
1396,429.56844812045324,236754,83.0,0.0005,0.0042
1397,429.56834453302844,235024,84.0,0.0005,0.0042
1398,429.56846895626853,233305,85.0,0.0005,0.0042
1399,429.56807766306923,231598,86.0,0.0005,0.0042
1400,429.56812392111436,229904,87.0,0.0005,0.0042
1401,429.5680307236526,228220,88.0,0.0005,0.0042
1402,429.56814461101726,226550,89.0,0.0005,0.0042
1403,429.56840455013275,224890,90.0,0.0005,0.0042
1404,429.5680227892286,223250,91.0,0.0005,0.0042
1405,429.5683269871996,221627,92.0,0.0005,0.0042
1406,429.5681926143314,220014,93.0,0.0005,0.0042
1407,429.5685725796647,218413,94.0,0.0005,0.0042
1408,429.5680659322261,216819,95.0,0.0005,0.0042
1409,429.5679289612222,215238,96.0,0.0005,0.0042
1410,429.56822869635056,213669,97.0,0.0005,0.0042
1411,429.56795249803594,212122,98.0,0.0005,0.0042
1412,429.56810954208333,210586,99.0,0.0005,0.0042
1413,429.56856944185904,209059,100.0,0.0005,0.0042
1414,429.9978071317718,443016,0.0,0.002,0.0042
1415,429.56806371257284,439742,1.0,0.002,0.0042
1416,429.56792253724103,437301,2.0,0.002,0.0042
1417,429.5679149815233,434871,3.0,0.002,0.0042
1418,429.5680766290374,432461,4.0,0.002,0.0042
1419,429.5679165367098,430053,5.0,0.002,0.0042
1420,429.5678638810154,427660,6.0,0.002,0.0042
1421,429.5678488290524,425274,7.0,0.002,0.0042
1422,429.56783118854327,422894,8.0,0.002,0.0042
1423,429.56825182018105,420527,9.0,0.002,0.0042
1424,429.5678272551647,418161,10.0,0.002,0.0042
1425,429.5680992436211,415797,11.0,0.002,0.0042
1426,429.56806782290613,413430,12.0,0.002,0.0042
1427,429.56790466585994,411084,13.0,0.002,0.0042
1428,429.56785505808455,408746,14.0,0.002,0.0042
1429,429.567869460988,406401,15.0,0.002,0.0042
1430,429.56791786578543,404079,16.0,0.002,0.0042
1431,429.56801159726353,401779,17.0,0.002,0.0042
1432,429.5681643387296,399460,18.0,0.002,0.0042
1433,429.5680535303539,397161,19.0,0.002,0.0042
1434,429.5681561936084,394894,20.0,0.002,0.0042
1435,429.56816610572145,392614,21.0,0.002,0.0042
1436,429.56815083679174,390355,22.0,0.002,0.0042
1437,429.5678448250301,388121,23.0,0.002,0.0042
1438,429.5679872829047,385880,24.0,0.002,0.0042
1439,429.56782117457425,383646,25.0,0.002,0.0042
1440,429.5679457103553,381435,26.0,0.002,0.0042
1441,429.5680915045621,379228,27.0,0.002,0.0042
1442,429.5678093692834,377027,28.0,0.002,0.0042
1443,429.5681480563523,374856,29.0,0.002,0.0042
1444,429.5679748666897,372695,30.0,0.002,0.0042
1445,429.56816408239473,370530,31.0,0.002,0.0042
1446,429.5680686816332,368382,32.0,0.002,0.0042
1447,429.5681452153937,366251,33.0,0.002,0.0042
1448,429.56803666728456,364114,34.0,0.002,0.0042
1449,429.56803489106466,362002,35.0,0.002,0.0042
1450,429.56813428264525,359917,36.0,0.002,0.0042
1451,429.5680539791743,357821,37.0,0.002,0.0042
1452,429.56802416188606,355739,38.0,0.002,0.0042
1453,429.5681131265,353676,39.0,0.002,0.0042
1454,429.5681535743339,351613,40.0,0.002,0.0042
1455,429.56781211143596,349566,41.0,0.002,0.0042
1456,429.5679583650883,347544,42.0,0.002,0.0042
1457,429.5679836839139,345526,43.0,0.002,0.0042
1458,429.5680697633538,343511,44.0,0.002,0.0042
1459,429.5680372439233,341511,45.0,0.002,0.0042
1460,429.5678518377371,339525,46.0,0.002,0.0042
1461,429.5678283839918,337550,47.0,0.002,0.0042
1462,429.56781599952023,335591,48.0,0.002,0.0042
1463,429.5678280293613,333645,49.0,0.002,0.0042
1464,429.56794093641525,331696,50.0,0.002,0.0042
1465,429.56813425317745,329763,51.0,0.002,0.0042
1466,429.5681311019474,327857,52.0,0.002,0.0042
1467,429.5678720773118,325949,53.0,0.002,0.0042
1468,429.56801789680776,324053,54.0,0.002,0.0042
1469,429.56809013363625,322171,55.0,0.002,0.0042
1470,429.5680740197839,320294,56.0,0.002,0.0042
1471,429.56814098759287,318436,57.0,0.002,0.0042
1472,429.5680967200174,316593,58.0,0.002,0.0042
1473,429.56800847019093,314754,59.0,0.002,0.0042
1474,429.5678733945165,312919,60.0,0.002,0.0042
1475,429.568056872073,311106,61.0,0.002,0.0042
1476,429.56813778284237,309310,62.0,0.002,0.0042
1477,429.5678163366509,307513,63.0,0.002,0.0042
1478,429.56807565515294,305728,64.0,0.002,0.0042
1479,429.56785580680133,303956,65.0,0.002,0.0042
1480,429.5680886284564,302184,66.0,0.002,0.0042
1481,429.5680222449109,300416,67.0,0.002,0.0042
1482,429.56804070963506,298654,68.0,0.002,0.0042
1483,429.5679732177841,296904,69.0,0.002,0.0042
1484,429.5680971189491,295178,70.0,0.002,0.0042
1485,429.568123577733,293469,71.0,0.002,0.0042
1486,429.567842577229,291748,72.0,0.002,0.0042
1487,429.56786765536884,290034,73.0,0.002,0.0042
1488,429.5678751790226,288343,74.0,0.002,0.0042
1489,429.5681794541155,286671,75.0,0.002,0.0042
1490,429.5680837510891,285012,76.0,0.002,0.0042
1491,429.56799034628034,283372,77.0,0.002,0.0042
1492,429.56805436864687,281722,78.0,0.002,0.0042
1493,429.56812470161776,280083,79.0,0.002,0.0042
1494,429.56799159483995,278453,80.0,0.002,0.0042
1495,429.5680905345261,276842,81.0,0.002,0.0042
1496,429.5680905048494,275257,82.0,0.002,0.0042
1497,429.5679324279677,273677,83.0,0.002,0.0042
1498,429.56794272258054,272084,84.0,0.002,0.0042
1499,429.5681738310342,270511,85.0,0.002,0.0042
1500,429.567905849104,268953,86.0,0.002,0.0042
1501,429.56811635869883,267406,87.0,0.002,0.0042
1502,429.56787301987475,265877,88.0,0.002,0.0042
1503,429.5680449435158,264359,89.0,0.002,0.0042
1504,429.5681656764816,262833,90.0,0.002,0.0042
1505,429.5678720471872,261316,91.0,0.002,0.0042
1506,429.567920019012,259822,92.0,0.002,0.0042
1507,429.5678951668365,258341,93.0,0.002,0.0042
1508,429.56787952882803,256872,94.0,0.002,0.0042
1509,429.5681723396835,255406,95.0,0.002,0.0042
1510,429.56805857739226,253944,96.0,0.002,0.0042
1511,429.567869309957,252488,97.0,0.002,0.0042
1512,429.5681779568047,251052,98.0,0.002,0.0042
1513,429.5680655015434,249633,99.0,0.002,0.0042
1514,429.5678214897142,248223,100.0,0.002,0.0042
1515,429.99734459044583,443016,0.0,0.0095,0.0042
1516,429.5675564489217,444380,1.0,0.0095,0.0042
1517,429.5675078053817,446357,2.0,0.0095,0.0042
1518,429.567613032654,448073,3.0,0.0095,0.0042
1519,429.5676131945914,449553,4.0,0.0095,0.0042
1520,429.56738904633767,450834,5.0,0.0095,0.0042
1521,429.56750758064584,451911,6.0,0.0095,0.0042
1522,429.5675300485963,452823,7.0,0.0095,0.0042
1523,429.56762710468837,453586,8.0,0.0095,0.0042
1524,429.5676290495811,454242,9.0,0.0095,0.0042
1525,429.5673864736445,454764,10.0,0.0095,0.0042
1526,429.5675407114444,455204,11.0,0.0095,0.0042
1527,429.5676039045556,455528,12.0,0.0095,0.0042
1528,429.5674430522609,455759,13.0,0.0095,0.0042
1529,429.56751207379233,455908,14.0,0.0095,0.0042
1530,429.5675809720919,455988,15.0,0.0095,0.0042
1531,429.56741378781174,455992,16.0,0.0095,0.0042
1532,429.5673574966328,455927,17.0,0.0095,0.0042
1533,429.56757516533514,455801,18.0,0.0095,0.0042
1534,429.56752294074914,455619,19.0,0.0095,0.0042
1535,429.56751640445145,455394,20.0,0.0095,0.0042
1536,429.56744853793344,455118,21.0,0.0095,0.0042
1537,429.5673833185024,454790,22.0,0.0095,0.0042
1538,429.56751576307397,454417,23.0,0.0095,0.0042
1539,429.56740498206466,454007,24.0,0.0095,0.0042
1540,429.56743975085107,453552,25.0,0.0095,0.0042
1541,429.56756130499383,453052,26.0,0.0095,0.0042
1542,429.5674123567808,452510,27.0,0.0095,0.0042
1543,429.567560444784,451946,28.0,0.0095,0.0042
1544,429.5675224628596,451346,29.0,0.0095,0.0042
1545,429.5674084354076,450711,30.0,0.0095,0.0042
1546,429.56751549835053,450044,31.0,0.0095,0.0042
1547,429.5675493185145,449359,32.0,0.0095,0.0042
1548,429.5675044339979,448647,33.0,0.0095,0.0042
1549,429.56746688871476,447909,34.0,0.0095,0.0042
1550,429.5675506360313,447146,35.0,0.0095,0.0042
1551,429.56754654922565,446366,36.0,0.0095,0.0042
